#
# Lista de municipios de las 32 entidades federativas
# Fuente: Instituto Nacional de Estadística y Geografía (INEGI)
# Enlace: http://www.inegi.org.mx/geo/contenidos/geoestadistica/catalogoclaves.aspx
#

#
# Palabras y letras removidas: "de", "del", "el", "gran", "la", "las", "los", "san", "santa", "santo", "y"
#

#
Juchique			#Juchique de Ferrer
Ferrer				#Juchique de Ferrer
Landero				#Landero y Coss
Tejada				#Lerdo de Tejada
Magdalena			#Magdalena
Maltrata			#Maltrata
Manlio				#Manlio Fabio Altamirano
Fabio				#Manlio Fabio Altamirano
Escobedo			#Mariano Escobedo
Martínez			#Martínez de la Torre
Mecatlán			#Mecatlán
Mecayapan			#Mecayapan
Medellín			#Medellín de Bravo
Miahuatlán			#Miahuatlán
Minas				#Las Minas
Minatitlán			#Minatitlán
Misantla			#Misantla
Mixtla				#Mixtla de Altamirano
Moloacán			#Moloacán
Naolinco			#Naolinco
Naranjal			#Naranjal
Nautla				#Nautla
Nogales				#Nogales
Oluta				#Oluta
Omealca				#Omealca
Orizaba				#Orizaba
Otatitlán			#Otatitlán
Oteapan				#Oteapan
Ozuluama			#Ozuluama de Mascareñas
Mascareñas			#Ozuluama de Mascareñas
Pajapan				#Pajapan
Pánuco				#Pánuco
Papantla			#Papantla
Paso				#Paso del Macho
Macho				#Paso del Macho
Ovejas				#Paso de Ovejas
Perla				#La Perla
Perote				#Perote
Platón				#Platón Sánchez
Playa				#Playa Vicente
Poza				#Poza Rica de Hidalgo
Rica				#Poza Rica de Hidalgo
Vigas				#Las Vigas de Ramírez
Viejo				#Pueblo Viejo
Nacional			#Puente Nacional
Delgado				#Rafael Delgado
Lucio				#Rafael Lucio
Reyes				#Los Reyes
Blanco				#Río Blanco
Saltabarranca			#Saltabarranca
Tenejapan			#San Andrés Tenejapan
Tuxtla				#San Andrés Tuxtla
Evangelista			#San Juan Evangelista
Santiago			#Santiago Tuxtla
Sayula				#Sayula de Alemán
Soconusco			#Soconusco
Sochiapa			#Sochiapa
Atzompa				#Soledad Atzompa
Doblado				#Soledad de Doblado
Soteapan			#Soteapan
Tamalín				#Tamalín
Tamiahua			#Tamiahua
Tampico				#Tampico Alto
Tancoco				#Tancoco
Tantima				#Tantima
Tantoyuca			#Tantoyuca
Tatatila			#Tatatila
Teayo				#Castillo de Teayo
Tecolutla			#Tecolutla
Tehuipango			#Tehuipango
Álamo				#Álamo Temapache
Temapache			#Álamo Temapache
Tempoal				#Tempoal
Tenampa				#Tenampa
Tenochtitlán			#Tenochtitlán
Teocelo				#Teocelo
Tepatlaxco			#Tepatlaxco
Tepetlán			#Tepetlán
Tepetzintla			#Tepetzintla
Tequila				#Tequila
Azueta				#José Azueta
Texcatepec			#Texcatepec
Texhuacán			#Texhuacán
Texistepec			#Texistepec
Tezonapa			#Tezonapa
Tierra				#Tierra Blanca
Tihuatlán			#Tihuatlán
Tlacojalpan			#Tlacojalpan
Tlacolulan			#Tlacolulan
Tlacotalpan			#Tlacotalpan
Mejía				#Tlacotepec de Mejía
Tlachichilco			#Tlachichilco
Tlalixcoyan			#Tlalixcoyan
Tlalnelhuayocan			#Tlalnelhuayocan
Tlapacoyan			#Tlapacoyan
Tlaquilpa			#Tlaquilpa
Tlilapan			#Tlilapan
Tomatlán			#Tomatlán
Tonayán				#Tonayán
Totutla				#Totutla
Tuxpan				#Tuxpan
Tuxtilla			#Tuxtilla
Ursulo				#Ursulo Galván
Galván				#Ursulo Galván
Alatorre			#Vega de Alatorre
Veracruz			#Veracruz
Aldama				#Villa Aldama
Xoxocotla			#Xoxocotla
Yanga				#Yanga
Yecuatla			#Yecuatla
Zacualpan			#Zacualpan
Zaragoza			#Zaragoza
Zentla				#Zentla
Zongolica			#Zongolica
Zontecomatlán			#Zontecomatlán de López y Fuentes
Fuentes				#Zontecomatlán de López y Fuentes
Zozocolco			#Zozocolco de Hidalgo
Dulce				#Agua Dulce
Higo				#El Higo
Nanchital			#Nanchital de Lázaro Cárdenas del Río
Tres				#Tres Valles
Carrillo			#Carlos A. Carrillo
Tatahuicapan			#Tatahuicapan de Juárez
Uxpanapa			#Uxpanapa
Rafael				#San Rafael
Sochiapan			#Santiago Sochiapan

#
# [31] Yucatán
#

Abalá				#Abalá
Acanceh				#Acanceh
Akil				#Akil
Baca				#Baca
Bokobá				#Bokobá
Buctzotz			#Buctzotz
Cacalchén			#Cacalchén
Calotmul			#Calotmul
Cansahcab			#Cansahcab
Cantamayec			#Cantamayec
Celestún			#Celestún
Cenotillo			#Cenotillo
Conkal				#Conkal
Cuncunul			#Cuncunul
Cuzamá				#Cuzamá
Chacsinkín			#Chacsinkín
Chankom				#Chankom
Chapab				#Chapab
Chemax				#Chemax
Chicxulub			#Chicxulub Pueblo
Chichimilá			#Chichimilá
Chikindzonot			#Chikindzonot
Chocholá			#Chocholá
Chumayel			#Chumayel
Dzán				#Dzán
Dzemul				#Dzemul
Dzidzantún			#Dzidzantún
Dzilam				#Dzilam de Bravo
González			#Dzilam González
Dzitás				#Dzitás
Dzoncauich			#Dzoncauich
Espita				#Espita
Halachó				#Halachó
Hocabá				#Hocabá
Hoctún				#Hoctún
Homún				#Homún
Huhí				#Huhí
Hunucmá				#Hunucmá
Ixil				#Ixil
Izamal				#Izamal
Kanasín				#Kanasín
Kantunil			#Kantunil
Kaua				#Kaua
Kinchil				#Kinchil
Kopomá				#Kopomá
Mama				#Mama
Maní				#Maní
Maxcanú				#Maxcanú
Mayapán				#Mayapán
Mérida				#Mérida
Mocochá				#Mocochá
Motul				#Motul
Muna				#Muna
Muxupip				#Muxupip
Opichén				#Opichén
Oxkutzcab			#Oxkutzcab
Panabá				#Panabá
Peto				#Peto
Progreso			#Progreso
Quintana			#Quintana Roo
Roo				#Quintana Roo
Lagartos			#Río Lagartos
Sacalum				#Sacalum
Samahil				#Samahil
Sanahcat			#Sanahcat
Felipe				#San Felipe
Elena				#Santa Elena
Seyé				#Seyé
Sinanché			#Sinanché
Sotuta				#Sotuta
Sucilá				#Sucilá
Sudzal				#Sudzal
Suma				#Suma
Tahdziú				#Tahdziú
Tahmek				#Tahmek
Teabo				#Teabo
Tecoh				#Tecoh
Tekal				#Tekal de Venegas
Venegas				#Tekal de Venegas
Tekantó				#Tekantó
Tekax				#Tekax
Tekit				#Tekit
Tekom				#Tekom
Telchac				#Telchac Pueblo
Puerto				#Telchac Puerto
Temax				#Temax
Temozón				#Temozón
Tepakán				#Tepakán
Tetiz				#Tetiz
Teya				#Teya
Ticul				#Ticul
Timucuy				#Timucuy
Tinum				#Tinum
Tixcacalcupul			#Tixcacalcupul
Tixkokob			#Tixkokob
Tixmehuac			#Tixmehuac
Tixpéhual			#Tixpéhual
Tizimín				#Tizimín
Tunkás				#Tunkás
Tzucacab			#Tzucacab
Uayma				#Uayma
Ucú				#Ucú
Umán				#Umán
Valladolid			#Valladolid
Xocchel				#Xocchel
Yaxcabá				#Yaxcabá
Yaxkukul			#Yaxkukul
Yobaín				#Yobaín

#
# [32] Zacatecas
#

Apozol				#Apozol
Apulco				#Apulco
Atolinga			#Atolinga
Benito				#Benito Juárez
Calera				#Calera
Cañitas				#Cañitas de Felipe Pescador
Pescador			#Cañitas de Felipe Pescador
Concepción			#Concepción del Oro
Cuauhtémoc			#Cuauhtémoc
Chalchihuites			#Chalchihuites
Fresnillo			#Fresnillo
Cadena				#Trinidad García de la Cadena
Genaro				#Genaro Codina
Codina				#Genaro Codina
Enrique				#General Enrique Estrada
Estrada				#General Enrique Estrada
Murguía				#General Francisco R. Murguía
Plateado			#El Plateado de Joaquín Amaro
Amaro				#El Plateado de Joaquín Amaro
Pánfilo				#General Pánfilo Natera
Natera				#General Pánfilo Natera
Guadalupe			#Guadalupe
Huanusco			#Huanusco
Jalpa				#Jalpa
Jerez				#Jerez
Teul				#Jiménez del Teul
Aldama				#Juan Aldama
Juchipila			#Juchipila
Loreto				#Loreto
Moya				#Luis Moya
Mazapil				#Mazapil
Melchor				#Melchor Ocampo
Mezquital			#Mezquital del Oro
Auza				#Miguel Auza
Momax				#Momax
Escobedo			#Monte Escobedo
Morelos				#Morelos
Moyahua				#Moyahua de Estrada
Nochistlán			#Nochistlán de Mejía
Noria				#Noria de Ángeles
Ojocaliente			#Ojocaliente
Pánuco				#Pánuco
Pinos				#Pinos
Grande				#Río Grande
Sain				#Sain Alto
Salvador			#El Salvador
Sombrerete			#Sombrerete
Susticacán			#Susticacán
Tabasco				#Tabasco
Tepechitlán			#Tepechitlán
Tepetongo			#Tepetongo
Teúl				#Teúl de González Ortega
Tlaltenango			#Tlaltenango de Sánchez Román
Román				#Tlaltenango de Sánchez Román
Valparaíso			#Valparaíso
Vetagrande			#Vetagrande
Cos				#Villa de Cos
García				#Villa García
Ortega				#Villa González Ortega
Hidalgo				#Villa Hidalgo
Villanueva			#Villanueva
Zacatecas			#Zacatecas
Trancoso			#Trancoso
Paz				#Santa María de la Paz
